bridge,128.1087,84.8718,46.7647,25.5088,25.341,25.1586,-15.0984,-60.2623,-95.9389,-60.4257,-104.0284,-10.6082,-20.1055,-6.9595,21.5276,-38.9824,17.8361,-17.668,60.694,-27.3156,57.1476,-35.5659,145.76194175945346,307.9767829538267,303.6029034213173,17.636434382448716,341.00973142014544,121.3537009338688,122.60645143980094,107.51487860593991,106.80730917170415,224.66967815110252,90.71317282737938
bridge,68.745,21.4801,158.7187,208.8025,9999.0,9999.0,-75.6746,98.4486,199.0401,-343.3609,-336.1995,28.9759,191.1638,33.7014,-196.9826,9999.0,9999.0,214.8481,74.0002,-167.2453,53.9802,-232.4416,151.17513890591687,151.60386807680595,240.42821868209694,215.22545810468856,9999,334.7309742923863,224.7043473950667,265.84459187371107,9999,235.54102065977804,517.6304659176274
bridge,172.9609,117.2476,64.7632,9999.0,9999.0,9999.0,27.7682,-83.0358,-105.9225,-92.3281,-101.4535,-48.3757,-26.8477,11.8466,9999.0,9999.0,9999.0,17.8,71.7257,-48.4093,76.3546,-54.0941,9999,285.1650306237443,291.99063729293505,9.881716303162369,9999,180.5668068927955,180.52572015709958,9999,9999,278.8834020240717,147.87497883583956
bridge,108.9977,53.7041,76.86,115.5998,-48.0299,-39.6346,-46.1432,-39.5317,-72.9369,-36.8918,-71.9934,-15.4529,37.1599,23.2659,3.9943,42.817,-18.2868,42.6838,-23.8742,-41.8162,-21.1214,-29.3694,184.51596804834602,112.56750170892482,94.97312024673181,207.79801958322102,0.01618208385640921,278.83940687871893,281.41664974342046,20.53731511785316,148.65931384376827,183.83476892049012,76.54996061579654
bridge,33.4218,34.8614,-26.553,-41.7302,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,33.4278,44.9961,7.416,-85.8398,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,229.29337704078833,9999,9999,9999,9999,9999,9999,140.97015114470153,9999,9999,9999
bridge,9999.0,24.6964,9999.0,9999.0,2.7597,-27.4561,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,90.5159,9999.0,9999.0,21.9391,-112.455,9999.0,9999.0,9999.0,9999.0,9999.0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
bridge,-169.6925,-121.8696,-26.2574,53.5758,9999.0,9999.0,-51.3004,9999.0,9999.0,114.4551,201.089,-23.8089,-16.4943,-49.8372,-78.3066,9999.0,9999.0,54.3577,9999.0,9999.0,61.0946,52.9947,179.59843140429652,9999,172.33119112019196,64.33980088911282,9999,9999,137.21285143733965,229.82326490192418,9999,9999,252.39308033573346
bridge,9999.0,-74.9574,9999.0,9999.0,-3.9737,78.9311,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,10.8511,9999.0,9999.0,-1.204,-9.6471,9999.0,9999.0,9999.0,9999.0,9999.0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
bridge,-565.1104,-267.863,-217.8459,742.0646,9999.0,9999.0,-218.9766,-224.8278,752.5591,9999.0,9999.0,177.5668,32.6701,-65.0565,-103.5536,9999.0,9999.0,119.9061,-54.5508,-106.9822,9999.0,9999.0,240.59973266567965,268.8502942969543,9999,123.63039931318104,9999,27.344990584693342,9999,1337.0621376440067,9999,1348.0434134816467,9999
bridge,129.0097,92.458,9999.0,9999.0,24.6545,-46.0553,24.021,-98.5859,-104.3134,-21.1886,9999.0,-11.1692,-26.6948,9999.0,9999.0,-61.0887,-62.9982,46.2187,80.2798,-21.9106,57.363,9999.0,9999,282.3177650772161,9999,9999,286.28928916249833,211.2882377087423,212.9664133893269,9999,182.5760101053805,233.57021785229813,9999
bridge,-69.5886,-34.9462,32.746,71.7888,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,15.9928,-4.3817,-28.9127,17.3015,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,249.7281487205702,9999,9999,9999,9999,9999,9999,141.38345704660782,9999,9999,9999
bridge,94.7851,51.5205,9999.0,9999.0,-22.7966,-81.2178,-42.2911,9999.0,9999.0,9999.0,9999.0,15.1475,-1.8102,9999.0,9999.0,-24.1546,-22.0045,32.8218,9999.0,9999.0,9999.0,9999.0,9999,9999,9999,9999,323.0035100870691,9999,9999,9999,179.88132730333632,9999,9999
bridge,9999.0,64.5541,9999.0,9999.0,-7.3254,-57.2287,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,1.592,9999.0,9999.0,-2.5726,0.98056,9999.0,9999.0,9999.0,9999.0,9999.0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
bridge,154.3374,113.2532,9999.0,9999.0,46.8976,-6.0531,29.29,-75.0053,-94.8737,-73.6434,-94.2025,-3.5776,-21.5721,9999.0,9999.0,-34.4122,-30.4415,32.7434,65.026,-33.0778,59.7147,-34.4029,9999,275.7499711126758,272.36076596493484,9999,316.14968046666553,195.69978375799255,198.2157551869696,9999,162.62466483734872,250.9510592989199,140.5667925220605
bridge,-84.5065,-41.0591,27.8685,97.6971,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,19.9788,7.2051,-13.6034,-13.5805,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,196.81728962178562,9999,9999,9999,9999,9999,9999,185.26839576530585,9999,9999,9999
bridge,55.6225,4.5495,9999.0,9999.0,-60.172,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,15.113,8.2163,9999.0,9999.0,-23.3293,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
bridge,9999.0,68.1891,9999.0,9999.0,9999.0,9999.0,56.4511,-67.6744,-56.9659,9999.0,9999.0,9999.0,-194.9991,9999.0,9999.0,9999.0,9999.0,-95.6904,-66.3881,357.0776,9999.0,9999.0,9999,101.8340590485461,9999,9999,9999,249.97644819116525,9999,9999,9999,9999,9999
bridge,-33.5556,-0.075054,33.4295,9999.0,0.2012,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,2.3942,20.7768,-42.9527,9999.0,19.7816,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
bridge,192.4955,85.7099,9999.0,9999.0,-116.4506,-266.6518,56.3864,25.3134,9999.0,23.1972,9999.0,-18.4851,-76.6985,9999.0,9999.0,-98.8563,-96.7634,18.9055,135.9277,9999.0,135.9701,9999.0,9999,9999,9999,9999,280.7968011796788,177.81890407530946,178.77692407628479,9999,465.7721925450037,9999,9999
bridge,9999.0,-37.6042,-48.4712,31.8188,9999.0,9999.0,-4.1865,-42.332,-48.5279,149.303,9999.0,9999.0,49.6696,-131.0679,-124.8889,9999.0,9999.0,143.9207,14.0959,-129.6356,177.9062,9999.0,277.84154088620613,193.90564882504128,9999,163.91832964293113,9999,3.1484905836744073,122.00743450407928,9999,9999,9999,9999
bridge,-139.333,-105.2842,-33.0159,22.083,9999.0,9999.0,-24.1527,69.8175,84.2879,54.2175,71.3799,-7.6634,-19.5926,-31.5473,-34.2652,9999.0,9999.0,38.8683,67.6764,-37.0328,50.2025,-26.6458,186.56889204068236,80.82443821388277,94.3599066514739,45.16824840585605,9999,161.26839809828482,152.453899656277,163.59333977653247,9999,225.54127908915032,115.83857285710145
bridge,-110.1782,-89.4921,9999.0,9999.0,9999.0,9999.0,5.9783,87.5484,106.1436,9999.0,9999.0,-7.6098,-20.4162,9999.0,9999.0,9999.0,9999.0,9.3395,53.1833,-34.4967,9999.0,9999.0,9999,73.71592937521825,9999,9999,9999,190.94702870759275,9999,9999,9999,217.98629898883553,9999
bridge,9999.0,63.7704,-6.1663,-57.6041,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,11.4164,-5.6964,-5.72,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,166.27675270772133,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
bridge,9999.0,94.3375,9999.0,9999.0,-5.9404,-84.4891,-3.908,9999.0,9999.0,9999.0,9999.0,9999.0,23.7963,9999.0,9999.0,-8.5861,-20.3564,5.1462,9999.0,9999.0,9999.0,9999.0,9999,9999,9999,9999,352.8520064677037,9999,9999,9999,9999,9999,9999
bridge,159.5213,124.3024,9999.0,9999.0,65.0127,12.4167,30.662,-80.5273,-115.4461,-76.5184,-119.4234,-3.4179,-14.4368,9999.0,9999.0,-31.2283,-29.1597,20.6557,69.8648,-36.2859,59.7544,-35.7463,9999,275.66388882499007,265.8489804882022,9999,323.6433962884383,176.67112787404625,180.5022594423638,9999,149.33989289001113,276.92485711246655,160.3334428531989
bridge,143.1443,105.5075,106.195,9999.0,39.9294,-15.1577,23.0907,-81.4232,-119.9506,-83.638,-117.6974,-11.2265,-18.3419,12.5787,9999.0,-38.2012,-35.9917,38.2926,67.6618,-36.0158,65.4994,-44.2553,9999,265.3103100670494,267.0606909609265,56.77797401565898,308.6561342770448,198.79998507860873,200.19474566796032,9999,160.22745811826385,264.2601668819953,163.20369142890118
bridge,142.2596,104.6498,9999.0,9999.0,31.8144,9999.0,18.8261,-62.272,-67.7425,-88.8826,-78.6528,-11.5238,-19.3618,9999.0,9999.0,-46.9262,9999.0,31.9634,60.4648,-32.4268,62.3606,-44.55,9999,285.99336767574084,291.2256936418039,9999,308.3902439761348,191.51702213347835,195.1207600519601,9999,9999,211.03984792784988,123.92108910419566
bridge,-51.8918,-21.869,9999.0,9999.0,9999.0,9999.0,73.7608,9999.0,9999.0,9999.0,9999.0,-0.17129,-14.5339,9999.0,9999.0,9999.0,9999.0,14.7052,9999.0,9999.0,9999.0,9999.0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
bridge,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,-51.6399,22.7637,28.8762,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,-1.5691,44.5732,-43.0041,9999.0,9999.0,9999,62.18688686584184,9999,9999,9999,9999,9999,9999,9999,9999,9999
bridge,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,-11.831,-82.3321,-101.8124,84.9364,111.0391,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,95.0728,43.1633,-49.7676,3.338,-91.8066,9999,221.7970280365475,148.81218809985415,9999,9999,9999,9999,9999,9999,9999,223.65368679807182
bridge,139.4774,103.6875,9999.0,9999.0,29.409,-27.8849,41.3251,-70.8431,-64.2881,-78.0249,-72.858,-7.2676,-28.523,9999.0,9999.0,-36.5938,-43.7472,49.6494,65.4556,-30.3162,67.246,-35.9032,9999,281.93647368678705,281.2547271276924,9999,302.38008076084685,223.39768946702557,223.0316288894623,9999,171.29185817618418,205.0649091195517,142.67805609963293
bridge,-4.6753,-7.0959,9999.0,9999.0,36.9589,-2.1956,-22.992,9999.0,9999.0,9999.0,9999.0,-17.1458,93.0228,9999.0,9999.0,-72.5908,-195.0375,191.7513,9999.0,9999.0,9999.0,9999.0,9999,9999,9999,9999,174.2503315920032,9999,9999,9999,177.90898190080227,9999,9999
bridge,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,74.2931,10.6791,-48.2007,12.5881,-49.3596,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,79.1149,18.9629,-57.718,18.0475,-58.4073,9999,189.08323709401776,186.28134393233353,9999,9999,9999,9999,9999,9999,9999,184.93876205417294
bridge,-1.1721,6.1333,9999.0,9999.0,24.0891,-29.0504,9999.0,9999.0,9999.0,9999.0,9999.0,5.1513,38.5865,9999.0,9999.0,-31.1386,-12.5991,9999.0,9999.0,9999.0,9999.0,9999.0,9999,9999,9999,9999,9999,9999,9999,9999,33.04960379565843,9999,9999
bridge,99.3356,50.4125,9999.0,9999.0,-34.472,-90.6141,-24.662,9999.0,9999.0,9999.0,9999.0,9.5459,-9.1474,9999.0,9999.0,-28.9961,-28.3143,56.9118,9999.0,9999.0,9999.0,9999.0,9999,9999,9999,9999,305.49385075818844,9999,9999,9999,193.68604305455258,9999,9999
bridge,9999.0,55.1901,117.7625,195.2692,9999.0,9999.0,-40.6462,-71.9425,-130.0423,-33.2199,-92.3707,9999.0,109.3626,78.0807,47.5504,9999.0,9999.0,137.9179,-7.5401,-189.069,0.55825,-176.8608,185.06215783461624,174.3947825632332,158.46715740905887,189.9699956256886,9999,274.449430265631,289.6865683639807,9999,9999,9999,319.00008444190104
bridge,-22.0088,-18.7094,9999.0,9999.0,13.0801,27.6381,9999.0,9999.0,9999.0,9999.0,9999.0,30.7273,58.8699,9999.0,9999.0,-5.7321,-83.8651,9999.0,9999.0,9999.0,9999.0,9999.0,9999,9999,9999,9999,9999,9999,9999,9999,124.88487825741754,9999,9999
bridge,9999.0,182.0976,9999.0,9999.0,9999.0,9999.0,111.03,-124.8992,-168.2284,9999.0,9999.0,9999.0,57.1065,9999.0,9999.0,9999.0,9999.0,127.4584,-13.9376,-170.6274,9999.0,9999.0,9999,223.60745414375236,9999,9999,9999,255.6449439189689,9999,9999,9999,9999,9999
bridge,-117.9531,-91.2957,-76.9277,-81.5804,-77.8055,-78.7767,7.5711,88.2478,176.2582,82.6493,169.6127,40.1245,52.6093,3.4877,-42.4552,3.5357,-41.5161,37.5974,11.0161,-40.1315,15.7058,-39.9737,157.91316865710598,168.07279400089516,163.6258816795712,65.06205277590553,65.99539732839631,170.3978422632775,172.37798410127394,90.23513815238496,90.55372927339879,304.96116897678957,179.65176226736546
bridge,-163.6454,-118.397,-30.5319,37.4983,9999.0,9999.0,-51.4896,76.6466,93.704,74.9561,81.259,-8.9384,-20.8514,-42.9382,-34.4495,9999.0,9999.0,53.4683,77.82,-59.5478,79.5475,-44.1105,201.22270436361114,86.31788889475769,81.26412222743662,62.11459988472698,9999,142.75606912835394,143.64933199361118,202.7550351357519,9999,262.27852571020753,164.75379513504384
bridge,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
bridge,-211.7456,-148.7698,-13.2098,9999.0,9999.0,9999.0,-101.0631,134.5835,9999.0,180.0201,160.1846,-33.4788,-46.3816,-76.0062,9999.0,9999.0,9999.0,41.5051,94.5595,9999.0,99.1383,-79.3362,9999,9999,72.07091650209021,73.83331308607083,9999,131.18224785287435,130.08132194057782,9999,9999,9999,287.8419367308732
bridge,21.6282,28.7694,-44.2521,-76.4973,9999.0,9999.0,70.3517,9999.0,9999.0,9999.0,9999.0,-11.4944,36.4899,-34.3345,-118.0954,9999.0,9999.0,127.4345,9999.0,9999.0,9999.0,9999.0,204.81999740218296,9999,9999,201.30392177804322,9999,9999,9999,144.88749756707787,9999,9999,9999
bridge,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,-1443.1126,-1356.7781,9999.0,1199.0152,1600.8755,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,1849.8247,1835.2864,9999.0,-201.1122,-3483.999,9999,9999,134.79909534027277,9999,9999,9999,9999,9999,9999,9999,6141.297811995711
bridge,9999.0,28.2164,9999.0,9999.0,-12.8476,-15.3688,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,63.4175,9999.0,9999.0,4.2758,-67.6933,9999.0,9999.0,9999.0,9999.0,9999.0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
bridge,-71.9917,-35.7739,55.0235,9999.0,9999.0,9999.0,52.7421,9999.0,9999.0,9999.0,9999.0,-7.6396,-4.4423,-30.0045,9999.0,9999.0,9999.0,42.0864,9999.0,9999.0,9999.0,9999.0,9999,9999,9999,43.45230273088924,9999,9999,9999,9999,9999,9999,9999
bridge,93.4312,50.5449,9999.0,9999.0,-39.6807,-107.979,3.6836,9999.0,9999.0,9999.0,9999.0,2.4003,-11.0511,9999.0,9999.0,-35.117,-33.5214,77.2892,9999.0,9999.0,9999.0,9999.0,9999,9999,9999,9999,283.0094959173106,9999,9999,9999,204.58845811758297,9999,9999
bridge,-129.4347,-81.5894,9999.0,9999.0,-56.5677,9999.0,-17.5468,9999.0,9999.0,164.2832,120.8555,-28.6704,-38.8484,9999.0,9999.0,28.3837,9999.0,37.9536,9999.0,9999.0,68.8586,-67.677,9999,9999,62.70958449085345,9999,340.5901156729421,9999,139.46976538729052,9999,9999,9999,174.10634767764788
bridge,31.2219,15.9472,-47.1691,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,-16.2946,25.4702,-9.1756,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
bridge,9999.0,63.7346,9999.0,9999.0,-1.6664,-62.0682,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,60.3125,9999.0,9999.0,30.201,-90.5136,9999.0,9999.0,9999.0,9999.0,9999.0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
bridge,-98.052,-49.3252,32.327,65.1108,9999.0,9999.0,49.9394,9999.0,9999.0,9999.0,9999.0,35.2236,0.57205,-65.8248,17.3523,9999.0,9999.0,12.6768,9999.0,9999.0,9999.0,9999.0,287.6052520197973,9999,9999,46.069426297745466,9999,9999,9999,164.13860809550567,9999,9999,9999
bridge,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,-58.4639,27.7033,30.7607,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,15.7566,31.2555,-47.012,9999.0,9999.0,9999,82.04027189705577,9999,9999,9999,9999,9999,9999,9999,9999,9999
bridge,139.2514,99.6456,9999.0,9999.0,40.7848,-4.3323,11.688,-59.7651,-75.7012,-71.5401,-80.0311,0.17739,-13.7943,9999.0,9999.0,-32.9288,-29.4885,33.7816,45.5554,-27.5318,56.8141,-32.5852,9999,267.0565407462289,280.04328249097523,9999,313.5828941315925,199.05184629322181,192.9399042873259,9999,146.61631537854885,216.73121477354408,113.21194922378997
bridge,-62.2495,-21.5061,24.2968,9999.0,9999.0,9999.0,59.4588,9999.0,9999.0,9999.0,9999.0,3.0865,-12.7556,-36.2667,9999.0,9999.0,9999.0,45.9358,9999.0,9999.0,9999.0,9999.0,9999,9999,9999,63.110226469128946,9999,9999,9999,9999,9999,9999,9999
bridge,142.4566,105.826,9999.0,9999.0,46.2842,-6.9047,22.8504,-65.2822,-85.905,-70.4355,-88.8897,-2.8638,-21.1062,9999.0,9999.0,-31.4153,-32.2622,34.7065,57.0226,-28.1921,60.4388,-36.3283,9999,270.60467029865174,274.6240877198711,9999,316.25080863724486,199.71711117865735,198.50518383321443,9999,152.2270142262864,229.76192707985803,132.40767635998301
bridge,271.4049,112.2664,9999.0,9999.0,-191.4188,9999.0,43.3863,-235.6389,9999.0,9999.0,9999.0,6.37,-101.1401,9999.0,9999.0,-187.2272,9999.0,-28.6451,310.6423,9999.0,9999.0,9999.0,9999,9999,9999,9999,297.7085943724243,175.8981087945981,9999,9999,9999,9999,9999
bridge,94.1724,52.4043,9999.0,9999.0,-26.9106,-97.9639,-21.7021,9999.0,9999.0,9999.0,9999.0,7.4336,-10.8157,9999.0,9999.0,-27.121,-25.8246,56.3277,9999.0,9999.0,9999.0,9999.0,9999,9999,9999,9999,306.2053122112695,9999,9999,9999,194.99350154538487,9999,9999
bridge,181.5155,134.3764,9999.0,9999.0,35.9382,-44.1597,68.5028,-47.2876,9999.0,-140.9126,-187.973,-18.9843,-32.939,9999.0,9999.0,-58.2327,-56.173,42.2985,86.3214,9999.0,95.7,-57.9908,9999,9999,267.28101646371294,9999,296.7931019697497,207.97994765655167,214.490788445046,9999,228.71881274335524,9999,275.38660040047336
bridge,-77.0211,-42.4533,28.7508,90.7236,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,11.2228,-0.89893,-11.575,1.2512,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,200.22031827594776,9999,9999,9999,9999,9999,9999,168.04081999517263,9999,9999,9999
bridge,-56.9008,-17.2561,9999.0,9999.0,9999.0,9999.0,74.1569,9999.0,9999.0,9999.0,9999.0,4.1577,-22.35,9999.0,9999.0,9999.0,9999.0,18.1923,9999.0,9999.0,9999.0,9999.0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
bridge,-172.3047,-74.512,61.4395,198.302,9999.0,9999.0,-12.9248,9999.0,9999.0,9999.0,9999.0,32.8313,-5.823,-51.4582,-48.5117,9999.0,9999.0,72.9616,9999.0,9999.0,9999.0,9999.0,199.78881858881113,9999,9999,70.54017683914539,9999,9999,9999,379.42853046903315,9999,9999,9999
bridge,-58.0444,-12.0258,9999.0,9999.0,4.0114,9999.0,66.0588,9999.0,9999.0,9999.0,9999.0,-31.8586,-27.2302,9999.0,9999.0,23.8466,9999.0,35.2422,9999.0,9999.0,9999.0,9999.0,9999,9999,9999,9999,326.0932741053633,9999,9999,9999,9999,9999,9999
bridge,-105.5882,-45.8724,26.0769,125.3837,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,13.6638,-2.7499,-5.4509,-5.4629,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,182.14296906157725,9999,9999,9999,9999,9999,9999,231.76248454506177,9999,9999,9999
bridge,-154.2164,-116.1906,9999.0,9999.0,9999.0,9999.0,-25.857,92.5971,90.4484,57.5158,55.7027,-6.7936,-20.6565,9999.0,9999.0,9999.0,9999.0,22.2368,57.091,-54.0836,39.2432,-37.0372,9999,72.49665710850847,77.10935864797344,9999,9999,170.99623832032444,166.1291687752071,9999,9999,249.19311479059772,100.82356738426785
bridge,9999.0,117.1852,9999.0,9999.0,9999.0,9999.0,79.6244,-66.9448,-129.8648,9999.0,9999.0,9999.0,90.7607,9999.0,9999.0,9999.0,9999.0,183.4386,0.55724,-274.7566,9999.0,9999.0,9999,205.83698120835865,9999,9999,9999,299.22788507836736,9999,9999,9999,9999,9999
bridge,-133.0738,-99.76,-44.7272,4.8616,9999.0,9999.0,-9.1375,74.5918,84.7723,60.1444,62.3285,-2.0511,-14.2873,-30.0115,-33.7438,9999.0,9999.0,27.9924,60.4354,-29.3579,46.6073,-25.5837,191.64166812704752,75.28830759968223,76.6936799157056,40.957204494571215,9999,176.16881177060588,170.02795849905556,141.529508606686,9999,219.55087021337448,89.31846196173554
bridge,112.6092,85.8828,9999.0,9999.0,42.012,1.7883,-11.6335,-87.0174,-143.6414,9999.0,9999.0,5.407,-10.8472,9999.0,9999.0,-25.7483,-31.4785,11.3019,66.2412,-14.8761,9999.0,9999.0,9999,271.16732452904057,9999,9999,328.44288175366313,156.7122900348296,9999,9999,116.79816773845384,257.05208450034013,9999
childs,44.0682,34.8017,9999.0,9999.0,9999.0,9999.0,-64.9124,-13.9575,9999.0,9999.0,9999.0,-9.9327,17.2111,9999.0,9999.0,9999.0,9999.0,24.7675,-32.0459,9999.0,9999.0,9999.0,9999,9999,9999,9999,9999,316.2219786917626,9999,9999,9999,9999,9999
